row_id,segment_id,horizon_d,event_era,season_bin,woy_bin,slice_high_rate_vol,missing_count,y_3m_bin,y_2y_bin,y_5y_bin,y_10y_bin,y_30y_bin,level_10y_bin,slope_10y2y_bin,front_slope_2y3m_bin,longspread_30y10y_bin,curvature_2s5s10s_bin,y_2y_chg1_bin,y_2y_chg5_bin,y_10y_chg1_bin,y_10y_chg5_bin,slope_10y2y_chg1_bin,slope_10y2y_chg5_bin,curvature_2s5s10s_chg1_bin,curvature_2s5s10s_chg5_bin,longspread_30y10y_chg1_bin,longspread_30y10y_chg5_bin,y_2y_mean20_bin,y_2y_std20_bin,y_10y_mean20_bin,y_10y_std20_bin,level_10y_std20_bin,slope_10y2y_std20_bin,curvature_2s5s10s_std20_bin,longspread_30y10y_std20_bin,target_curve_twist_tail_next
869075939040962655,3,10,0,Q2,W14-26,0,0,4,5,6,8,8,8,9,8,9,10,10,3,7,2,1,3,6,1,7,7,5,3,8,3,3,4,3,1,0
839643594098440434,1,10,2,Q1,W01-13,0,0,0,0,0,0,0,0,7,2,10,0,8,5,2,2,0,1,0,4,3,3,0,0,0,1,1,6,8,4,0
189180063178964597,2,5,1,Q4,W40-53,0,0,11,9,8,7,6,7,0,0,0,3,3,9,8,10,11,9,6,9,7,1,9,4,7,5,5,3,4,5,1
902489295684555762,3,10,0,Q3,W27-39,1,0,5,6,8,10,10,10,10,10,8,11,0,0,3,0,11,11,9,2,10,11,7,10,10,7,7,5,6,9,0
249096825398539227,0,5,0,Q1,W01-13,0,0,9,8,7,7,6,7,1,2,3,4,1,2,1,3,5,5,4,5,9,10,8,3,7,3,3,2,0,2,0
264447681197917632,1,10,2,Q4,W40-53,0,0,1,0,0,0,0,0,6,2,11,0,8,6,10,8,9,9,4,7,9,9,0,0,0,6,6,9,1,0,0
32933785884440255,2,10,0,Q4,W40-53,0,0,11,11,11,11,11,11,4,2,2,4,2,4,3,3,9,3,2,0,11,7,11,2,11,8,8,9,3,1,0
345225044588967603,2,5,2,Q1,W01-13,1,0,2,3,2,2,2,2,8,9,9,1,2,2,0,2,0,4,9,1,1,0,3,11,2,11,11,10,8,11,0
594524694239864544,0,5,0,Q3,W27-39,0,0,10,11,11,11,11,11,6,10,2,11,11,8,11,6,7,4,10,8,4,4,11,3,11,0,0,5,3,0,0
1038697916596920241,0,10,2,Q1,W01-13,1,0,4,3,3,3,3,3,8,0,8,1,0,9,0,8,6,5,0,9,11,1,3,9,2,7,7,11,9,10,0
307332165494379315,1,10,1,Q4,W40-53,0,5,6,6,5,4,-1,4,1,4,-1,2,6,3,4,3,3,3,3,4,-1,-1,6,1,4,0,0,0,1,-1,0
532918048385653456,2,5,1,Q4,W40-53,0,5,3,3,4,4,-1,4,10,10,-1,10,9,11,9,10,6,3,9,10,-1,-1,3,7,4,2,2,8,6,-1,1
442886411693627787,0,5,0,Q4,W40-53,1,0,8,9,9,9,8,9,4,7,4,6,7,1,6,2,4,6,7,5,8,9,10,10,9,9,9,0,0,4,0
936329607795548014,0,5,1,Q4,W40-53,1,0,5,4,4,3,3,3,5,0,6,1,11,4,11,8,2,10,4,0,7,11,4,11,3,11,11,10,9,9,1
930742174115469458,3,10,1,Q4,W40-53,1,0,6,5,4,4,3,4,4,0,4,2,9,6,7,6,3,4,5,6,7,5,5,10,4,8,8,6,2,5,0
1093183738770670420,0,10,2,Q4,W40-53,0,0,1,2,2,2,3,2,11,7,10,7,11,10,11,11,4,11,8,5,2,0,1,4,2,8,8,5,9,9,1
779310042975715056,2,5,0,Q1,W01-13,1,0,9,9,9,9,8,9,3,8,4,7,6,5,4,5,4,5,10,7,9,8,9,9,9,8,8,2,5,3,0
151378521329741623,2,5,2,Q4,W40-53,0,0,1,0,1,1,2,1,11,2,10,1,6,7,9,10,10,11,11,11,1,2,0,0,1,1,1,7,5,2,0
668519071360291763,1,10,1,Q3,W27-39,0,0,11,10,9,8,6,8,0,3,0,4,7,10,6,8,3,2,6,8,6,1,10,5,8,1,1,6,5,8,0
382474539705057133,3,5,2,Q1,W01-13,0,0,2,2,2,3,4,3,11,7,10,7,11,11,10,11,4,7,11,11,1,0,1,3,2,7,7,6,9,8,0
831810072709749552,3,5,0,Q3,W27-39,0,0,7,8,8,7,7,7,2,9,3,6,11,10,10,9,5,5,10,10,4,6,8,3,7,4,4,2,1,5,0
329540687198595893,3,10,0,Q3,W27-39,0,0,11,11,11,11,11,11,4,3,1,5,8,11,7,9,3,1,3,5,1,5,11,6,11,11,11,11,5,7,0
321272285808308294,2,5,0,Q1,W01-13,0,0,9,8,7,7,6,7,1,4,4,5,7,10,6,9,5,5,8,6,6,2,8,2,7,4,4,2,1,1,0
758456805666134544,3,10,2,Q1,W01-13,1,0,4,3,3,2,2,2,7,2,8,1,0,2,0,5,9,9,0,8,9,5,3,11,3,9,9,11,7,11,0
825363425326268518,2,5,3,Q3,W27-39,0,0,0,1,1,1,0,1,6,6,8,7,2,7,3,8,6,7,3,1,10,10,1,1,1,2,2,3,9,7,0
776286070708174744,2,5,1,Q3,W27-39,0,5,5,5,4,4,-1,4,2,4,-1,3,7,5,4,5,2,4,6,5,-1,-1,5,2,4,4,4,4,0,-1,0
288002751433358204,1,10,1,Q4,W40-53,0,0,8,6,5,5,3,5,0,0,1,1,6,6,4,5,4,5,8,7,6,4,7,4,5,4,4,3,0,1,0
846349830539306615,1,10,0,Q1,W01-13,0,0,10,10,10,10,9,10,3,8,3,6,6,5,6,4,6,3,0,1,4,5,10,8,10,8,8,1,4,7,0
406134380784586025,0,5,0,Q1,W01-13,0,0,9,10,9,9,8,9,3,9,3,7,7,9,6,7,3,3,0,6,2,7,9,8,9,7,7,3,6,3,1
92425453729642117,2,5,1,Q3,W27-39,1,0,6,5,4,4,4,4,3,1,4,1,11,1,9,3,1,9,2,0,0,10,6,11,5,6,6,10,2,11,0
814938915297284887,2,5,0,Q1,W01-13,0,0,8,7,7,6,6,6,2,2,4,2,0,0,1,0,11,10,0,0,8,11,8,8,7,8,8,2,5,5,0
439118873489128406,2,10,3,Q4,W40-53,0,0,2,2,1,1,0,1,6,6,8,7,6,7,7,9,8,9,8,10,8,2,2,1,1,1,1,8,6,3,0
705310954476314534,2,5,0,Q3,W27-39,1,0,10,10,11,11,11,11,6,9,4,11,6,0,3,3,2,11,4,8,9,10,10,10,11,9,9,3,9,4,0
325671232494076997,2,10,1,Q4,W40-53,1,0,4,4,4,4,5,4,7,5,9,10,6,4,3,1,2,0,7,11,9,2,4,11,5,9,9,11,9,11,0
189736486851205923,1,10,1,Q1,W01-13,0,5,3,3,3,3,-1,3,9,3,-1,7,1,2,2,0,6,1,2,2,-1,-1,3,2,3,4,4,3,11,-1,0
986305422566498848,0,5,1,Q4,W40-53,1,0,5,4,4,4,3,4,4,1,5,2,0,0,1,3,11,11,2,2,11,11,5,11,4,9,9,8,0,6,0
1134296932530869504,0,10,1,Q1,W01-13,0,4,4,4,5,5,-1,5,8,11,-1,11,11,10,10,8,5,2,6,2,-1,-1,4,4,5,4,4,2,5,10,1
121899654722370219,3,10,0,Q4,W40-53,0,0,5,5,6,7,7,7,7,9,6,8,4,6,1,8,1,9,8,3,8,2,5,5,7,9,9,8,2,7,0
505880212070633566,1,10,2,Q3,W27-39,0,0,4,3,3,3,3,3,6,6,7,4,8,7,6,5,3,1,9,5,6,2,3,8,3,6,6,2,1,4,0
676382166252068039,2,10,1,Q2,W14-26,0,0,10,10,9,7,6,7,0,4,0,7,1,1,1,0,7,2,5,2,11,10,10,6,8,10,10,10,9,7,0
313908708508376972,1,5,2,Q3,W27-39,0,0,2,1,1,1,2,1,10,4,10,3,4,6,2,2,1,1,0,2,6,3,1,3,2,8,8,7,7,3,0
450575585788281296,0,5,0,Q4,W40-53,1,0,6,5,4,4,4,4,4,2,7,1,0,0,0,2,11,11,10,0,11,11,6,11,4,11,11,11,10,11,1
1138498451537250568,3,5,3,Q1,W01-13,0,0,2,2,1,0,0,0,5,5,9,3,10,9,11,9,9,6,9,4,6,7,1,1,0,4,4,8,4,5,1
637013942706806351,3,5,0,Q3,W27-39,0,0,10,9,9,9,9,9,3,4,5,4,2,7,3,4,8,1,2,0,4,1,9,6,9,0,0,6,5,7,0
1088766793285927797,0,10,0,Q1,W01-13,1,0,9,8,7,7,6,7,2,2,3,3,6,10,5,10,5,7,0,4,6,4,8,10,7,9,9,8,6,9,0
563636609580215492,2,5,1,Q3,W27-39,1,0,7,6,5,5,4,5,2,0,2,2,11,6,10,5,1,5,8,7,2,7,6,10,5,10,10,2,8,6,0
987899098952768387,0,5,0,Q2,W14-26,0,0,7,7,7,6,6,6,2,5,4,6,10,9,9,11,6,11,9,10,8,2,7,3,6,6,6,4,1,7,0
876376073216142235,3,10,0,Q1,W01-13,0,0,10,10,10,10,9,10,3,7,4,7,0,3,0,5,5,7,2,6,11,10,11,7,10,8,8,1,4,6,0
726654116054639949,3,10,0,Q2,W14-26,0,0,5,5,7,8,9,8,9,9,9,10,6,10,4,8,2,2,6,6,11,1,5,8,8,4,4,6,6,3,1
211843674774768536,3,5,1,Q2,W14-26,1,0,11,11,10,9,7,9,0,7,0,6,5,10,3,11,2,9,0,2,8,3,10,11,8,11,11,8,5,11,0
76421020595859502,2,5,0,Q3,W27-39,0,0,7,10,10,10,10,10,5,11,4,9,6,8,7,9,7,9,4,10,4,7,10,1,10,0,0,1,6,6,0
308219944111681372,0,10,1,Q3,W27-39,0,0,6,5,6,6,5,6,5,4,5,8,7,6,7,2,5,0,8,7,4,7,5,8,6,5,5,5,5,9,0
247550473284730478,2,10,2,Q3,W27-39,0,0,4,3,3,3,3,3,6,6,7,4,4,3,9,5,11,7,4,7,8,7,3,7,3,5,5,2,0,2,0
460593348083083827,3,5,2,Q3,W27-39,0,0,0,0,0,0,1,0,8,2,10,1,6,9,11,8,11,4,8,11,5,0,0,0,0,9,9,11,10,11,1
523656118540588114,1,5,2,Q3,W27-39,0,0,2,1,1,1,1,1,9,3,10,1,3,7,3,3,3,1,9,6,1,1,1,0,1,11,11,11,9,10,0
1037827327778304640,2,5,2,Q3,W14-26,0,0,2,1,1,1,2,1,10,4,10,4,8,4,5,0,2,0,8,2,1,2,1,3,2,8,8,6,7,3,0
755758926567224159,0,5,1,Q4,W40-53,0,0,6,5,5,5,4,5,4,0,3,2,0,4,3,6,11,7,7,2,10,10,5,5,5,2,2,8,2,5,0
912432870854565166,2,5,0,Q1,W01-13,0,0,9,9,9,9,8,9,4,7,3,6,0,6,0,5,5,3,3,5,10,7,9,6,9,8,8,2,2,0,0
257543686806743573,0,5,1,Q4,W40-53,0,5,4,4,3,3,-1,3,7,8,-1,5,2,2,3,3,8,7,6,4,-1,-1,4,5,3,4,4,9,5,-1,0
456613408197695275,0,10,1,Q1,W01-13,0,0,7,6,5,5,4,5,1,1,0,2,9,2,8,3,5,6,3,0,4,10,6,1,5,5,5,9,8,5,0
1090372740901803441,1,10,0,Q4,W40-53,0,0,10,11,11,11,10,11,1,11,0,7,1,9,0,4,3,0,6,5,6,2,11,8,11,0,0,11,10,7,0
996013591613822333,0,5,1,Q3,W27-39,1,0,7,6,5,5,4,5,2,0,2,2,6,0,4,1,2,7,9,1,7,8,7,10,5,9,9,1,8,5,0
703389197279972094,2,10,2,Q2,W14-26,0,0,0,1,1,2,3,2,11,4,11,1,4,9,11,10,11,9,11,8,0,9,1,1,1,0,0,2,10,7,1
976465042231144322,1,5,0,Q1,W01-13,0,0,7,6,5,5,5,5,1,1,6,2,10,9,9,9,5,7,8,10,8,8,6,3,5,3,3,2,0,3,0
631431299715619434,3,5,2,Q2,W14-26,0,0,1,1,2,2,2,2,10,5,10,6,1,2,2,1,5,2,6,3,7,7,1,1,2,2,2,6,6,1,0
830398666753008654,0,10,0,Q1,W01-13,1,0,9,9,9,9,8,9,4,7,4,5,11,10,11,8,0,1,11,11,1,6,8,11,8,11,11,9,4,10,0
587838192124824903,0,5,1,Q2,W14-26,0,5,3,2,2,2,-1,2,9,3,-1,4,1,5,1,10,2,11,4,10,-1,-1,2,5,2,5,5,7,7,-1,1
25149492353913349,0,10,0,Q3,W27-39,1,0,11,11,11,11,11,11,4,5,1,7,7,8,9,9,8,9,11,10,9,9,11,10,11,11,11,10,8,5,0
490100093563326617,0,5,1,Q3,W27-39,0,0,8,7,6,5,4,5,0,0,2,2,3,1,4,1,6,4,8,3,8,8,7,4,5,2,2,0,1,6,0
217351149239046394,2,10,0,Q3,W27-39,0,0,8,7,7,6,5,6,1,2,2,2,1,2,1,3,8,6,1,3,6,5,8,4,6,0,0,2,7,8,1
139489177478485433,2,5,3,Q1,W01-13,0,0,2,2,1,0,0,0,5,6,8,5,7,10,6,10,4,8,8,10,2,1,2,5,0,4,4,1,7,8,1
364385937984615711,1,5,0,Q2,W14-26,0,0,11,11,11,11,11,11,1,6,0,4,11,11,11,11,6,7,3,2,8,7,11,2,11,0,0,9,4,2,0
1063558568664437014,0,5,1,Q4,W40-53,1,0,5,4,4,4,3,4,4,1,5,2,11,1,8,3,0,9,4,5,1,11,4,11,4,8,8,9,0,8,0
18084347361634632,3,10,0,Q4,W40-53,1,0,10,11,11,11,10,11,1,11,0,7,11,11,9,8,0,0,6,4,4,1,11,9,11,0,0,11,10,7,0
390777809772222641,1,5,0,Q1,W01-13,0,0,4,5,7,8,9,8,10,9,9,10,0,0,0,0,5,10,0,0,10,5,5,6,9,5,5,2,10,8,1
738060952046654701,1,10,1,Q1,W01-13,1,0,7,5,5,5,5,5,4,0,6,4,0,0,3,1,10,9,5,1,8,11,6,9,5,8,8,5,2,8,0
1132352453926805173,2,5,2,Q4,W01-13,0,0,1,1,1,0,0,0,6,6,6,6,3,1,4,4,7,9,11,11,1,9,2,6,1,11,11,11,11,8,1
654849965799865008,0,5,0,Q4,W40-53,0,0,7,6,5,5,5,5,3,0,7,1,11,11,10,11,0,0,11,2,11,3,5,8,4,10,10,11,11,10,0
733969015873365205,2,10,1,Q1,W01-13,0,0,11,10,9,8,6,8,0,7,0,7,11,10,11,6,6,0,6,4,0,5,10,0,8,7,7,10,8,7,0
917510689212794003,1,10,2,Q4,W40-53,0,0,0,2,2,2,3,2,11,7,10,8,10,5,10,6,6,6,9,11,4,2,1,3,2,9,9,8,9,6,0
629948615899302328,0,5,1,Q1,W01-13,0,5,6,6,4,4,-1,4,1,2,-1,2,1,4,4,6,11,7,4,5,-1,-1,6,1,4,2,2,5,1,-1,0
874689361754539288,1,10,3,Q2,W01-13,0,0,2,1,0,0,0,0,5,5,9,3,9,1,7,2,3,6,9,2,6,11,2,4,0,1,1,2,5,4,0
471803713360495470,0,10,0,Q1,W01-13,0,0,9,9,9,9,8,9,4,6,4,5,7,5,6,5,5,4,2,2,4,7,9,4,9,3,3,0,1,2,0
354101009148454470,2,5,1,Q3,W40-53,0,5,4,4,3,3,-1,3,6,8,-1,4,2,10,3,4,6,0,3,2,-1,-1,3,3,4,4,4,10,8,-1,0
602483157374741840,2,5,0,Q1,W01-13,0,0,11,11,11,11,11,11,5,7,3,8,6,4,9,11,10,11,9,11,2,7,11,6,11,6,6,11,9,3,0
803713492203070580,2,10,2,Q4,W40-53,0,0,1,1,0,1,1,1,9,3,11,0,4,4,3,5,2,5,4,0,11,10,1,2,1,7,7,8,9,9,1
124245270231804179,3,5,0,Q1,W01-13,0,0,11,11,11,11,11,11,5,6,2,7,0,0,0,1,11,11,5,4,4,6,11,2,11,6,6,9,6,3,0
1095807001522710020,3,5,0,Q4,W40-53,0,0,9,9,8,8,7,8,1,6,1,5,10,10,10,8,8,2,9,7,6,4,9,6,8,8,8,3,8,4,0
441664977759135978,0,5,2,Q3,W27-39,1,0,4,4,3,3,3,3,6,7,7,5,6,0,7,3,8,11,1,2,6,4,4,11,3,7,7,10,6,11,0
927785920125830358,0,10,1,Q2,W14-26,0,0,7,7,6,5,4,5,1,0,2,2,8,9,9,10,8,8,10,10,6,4,6,3,5,0,0,2,1,0,1
601936661366067840,0,5,0,Q4,W40-53,0,0,5,5,5,6,6,6,6,7,7,7,6,7,5,6,5,4,1,5,4,0,5,1,6,3,3,6,8,6,1
901501927313817770,1,10,2,Q4,W40-53,0,0,1,0,0,0,0,0,6,2,11,0,8,8,7,9,4,9,4,5,3,4,0,0,0,5,5,8,1,0,0
225431005899081488,0,10,2,Q3,W27-39,0,0,0,1,1,1,2,1,10,4,10,6,9,7,11,8,10,9,5,9,8,1,0,1,1,7,7,9,11,9,0
1117886577582079579,0,10,2,Q1,W01-13,0,0,1,0,0,1,1,1,8,3,10,0,3,6,4,6,6,6,6,9,9,1,0,1,0,10,10,11,10,4,0
931887863090635314,1,10,1,Q3,W27-39,0,5,3,3,4,4,-1,4,8,9,-1,7,0,0,0,0,11,7,0,1,-1,-1,4,5,4,2,2,6,0,-1,0
1008834822409800581,0,5,0,Q4,W40-53,0,0,8,11,11,11,11,11,5,11,2,9,9,11,6,11,2,3,3,4,6,1,10,7,10,5,5,1,0,3,0
401612495821104657,0,10,2,Q3,W27-39,0,0,2,2,2,2,2,2,10,8,8,10,3,6,9,8,11,8,10,9,6,1,2,6,2,10,10,8,6,9,0
1058090740263270428,2,5,0,Q4,W40-53,1,0,8,10,10,10,10,10,5,11,3,9,1,7,1,9,2,9,1,6,11,7,10,9,10,8,8,3,1,7,0
808908109789255905,2,10,3,Q2,W14-26,0,0,0,1,1,1,1,1,10,4,9,9,4,7,7,7,9,6,3,8,4,3,0,0,1,1,1,4,7,2,0
215181638244265578,1,10,1,Q3,W27-39,0,5,3,3,4,4,-1,4,11,9,-1,11,8,5,9,5,7,5,10,8,-1,-1,3,7,4,6,6,8,9,-1,0
1087338806163395314,0,10,1,Q2,W14-26,1,5,4,4,5,6,-1,6,8,11,-1,11,9,2,10,4,8,9,10,8,-1,-1,4,9,6,5,5,6,3,-1,0
648071348318034627,0,10,1,Q1,W01-13,1,0,10,10,9,9,8,9,2,9,0,5,11,11,11,11,11,9,7,4,1,2,10,9,8,10,10,0,5,4,0
971747777934202960,3,10,2,Q3,W27-39,1,0,4,4,3,3,3,3,6,7,7,3,8,3,7,3,4,4,1,1,6,9,4,9,3,7,7,4,7,4,0
16215764887494231,0,5,1,Q4,W40-53,0,0,8,6,5,4,3,4,0,0,1,1,2,0,3,0,7,6,3,3,6,6,7,6,5,4,4,0,0,1,0
449702307638102061,3,10,1,Q2,W14-26,0,0,10,10,9,8,6,8,0,5,0,3,7,1,5,1,3,6,0,2,11,8,10,3,8,0,0,1,2,9,1
447743482097880688,1,5,0,Q3,W27-39,1,0,11,11,11,11,11,11,4,4,1,4,11,10,10,11,0,11,10,7,1,8,11,10,11,5,5,11,3,7,0
740024063036907957,1,5,0,Q3,W27-39,1,0,7,7,6,6,5,6,1,1,3,2,11,1,10,1,1,6,0,7,0,10,7,10,6,9,9,4,10,9,0
176587555836529772,1,10,1,Q3,W27-39,1,0,7,6,5,5,4,5,3,0,4,2,1,1,2,5,9,11,5,8,11,11,6,10,5,8,8,6,6,9,0
680870970256464708,2,5,0,Q4,W40-53,0,0,8,9,10,10,10,10,7,8,5,8,0,6,3,9,10,10,0,0,1,0,9,4,10,4,4,8,8,8,0
684654740772522820,2,5,1,Q4,W40-53,0,0,7,6,5,4,3,4,0,0,1,1,11,10,11,9,6,5,6,4,7,5,6,7,4,2,2,3,0,2,0
310951714434258950,2,5,1,Q1,W01-13,1,0,8,6,5,4,4,4,0,0,2,1,9,5,9,7,6,8,6,4,2,6,6,9,4,4,4,5,1,3,0
305661065213359713,0,5,0,Q1,W01-13,0,0,5,5,6,7,7,7,7,10,7,8,6,9,6,6,6,1,9,3,2,1,5,4,7,3,3,2,5,4,1
125639459125219906,3,10,0,Q3,W27-39,0,0,9,9,8,8,7,8,2,5,4,6,2,2,1,3,2,6,4,2,9,6,9,2,8,5,5,3,3,2,0
174455226071104289,0,10,0,Q4,W40-53,0,0,9,8,8,8,7,8,3,4,4,5,3,3,3,4,5,5,8,4,6,7,9,7,9,10,10,7,3,5,0
775037723825307946,0,10,1,Q3,W27-39,0,5,4,4,4,5,-1,5,9,8,-1,10,6,1,6,2,6,9,9,6,-1,-1,4,7,5,3,3,3,0,-1,0
182342759902658651,0,10,1,Q4,W40-53,0,5,6,6,5,4,-1,4,1,4,-1,2,11,6,10,7,6,6,9,5,-1,-1,6,3,4,4,4,4,3,-1,0
809632954151619359,1,10,2,Q3,W27-39,0,0,1,1,1,1,2,1,11,3,11,0,4,7,3,9,2,9,1,7,9,7,1,1,2,7,7,8,11,8,1
812958856369515059,2,10,3,Q2,W14-26,0,0,0,1,1,1,0,1,7,6,8,9,3,8,1,10,1,10,10,10,2,8,1,1,0,7,7,9,2,6,0
567666392930527254,1,5,2,Q4,W40-53,1,0,0,2,1,1,0,1,6,8,6,4,9,11,8,0,5,0,11,11,8,1,2,10,1,11,11,11,11,9,0
176211970059206241,0,5,1,Q3,W27-39,0,5,4,4,3,3,-1,3,7,8,-1,5,11,7,10,4,2,1,1,1,-1,-1,3,2,4,1,1,5,2,-1,0
136895829383389729,3,10,1,Q2,W14-26,0,0,10,10,9,8,6,8,0,6,0,7,11,10,11,10,8,4,11,9,0,0,10,8,8,8,8,7,3,8,1
526755648144257705,3,5,0,Q2,W14-26,0,0,10,10,10,10,9,10,3,7,4,6,5,1,8,3,10,9,7,1,7,9,10,2,10,1,1,1,5,2,0
743865569645604863,0,10,2,Q1,W01-13,1,0,5,4,3,3,2,3,5,0,6,1,6,0,6,0,6,10,6,0,8,11,4,10,3,9,9,6,7,7,0
123301264763153705,1,10,0,Q2,W14-26,1,0,6,9,10,10,9,10,6,11,3,11,11,11,9,10,1,4,5,3,4,1,8,10,10,7,7,10,4,6,0
78182747390272930,2,5,1,Q1,W01-13,0,5,3,3,3,3,-1,3,10,4,-1,10,3,4,5,7,8,9,2,8,-1,-1,3,1,3,1,1,1,7,-1,1
1126377666560649289,0,5,0,Q4,W40-53,0,0,10,9,8,8,7,8,2,5,1,3,9,5,9,4,6,4,5,2,6,6,9,5,8,5,5,0,1,1,1
927365015848469738,0,5,1,Q4,W01-13,1,5,3,3,3,3,-1,3,10,4,-1,6,7,1,5,1,3,6,0,2,-1,-1,3,9,3,8,8,2,10,-1,1
739284853857629432,3,5,3,Q2,W14-26,0,0,2,2,1,0,0,0,5,5,9,4,9,10,7,5,3,0,9,11,3,4,1,2,0,2,2,3,4,1,0
115301060062905290,1,5,0,Q2,W14-26,0,0,8,8,7,7,6,7,1,5,4,5,7,9,7,9,6,7,2,5,8,7,8,3,7,2,2,0,0,2,0
248952551169457921,1,10,1,Q4,W40-53,0,5,3,3,4,4,-1,4,10,10,-1,9,11,11,11,11,5,2,10,10,-1,-1,3,5,4,8,8,9,7,-1,0
1142190703169410349,2,5,0,Q4,W40-53,0,0,10,8,7,7,7,7,3,0,5,4,5,5,6,4,7,3,8,10,8,10,8,2,8,0,0,1,1,2,0
836938548701284828,2,5,0,Q4,W40-53,1,0,5,6,8,9,10,9,10,11,9,11,7,11,6,10,3,1,6,9,8,1,5,11,9,11,11,4,9,11,0
136650947625217647,0,10,1,Q2,W14-26,0,0,8,6,5,5,4,5,1,0,2,1,8,6,7,6,5,5,4,7,6,7,6,4,5,3,3,2,1,2,0
963966860102690310,3,10,0,Q3,W27-39,0,0,8,8,7,6,5,6,0,3,3,3,2,4,6,5,10,7,0,1,8,4,8,2,6,2,2,1,1,2,0
868009434843072691,1,5,2,Q4,W40-53,0,0,1,1,1,2,2,2,11,3,10,6,4,8,8,9,10,8,6,11,6,1,0,1,1,2,2,3,11,10,0
428195089964013353,1,10,0,Q2,W14-26,0,0,4,4,6,8,8,8,9,8,9,10,6,1,3,2,1,8,6,1,2,6,5,3,8,4,4,4,2,2,0
212642265156162177,3,5,0,Q3,W27-39,0,0,8,8,8,8,7,8,2,7,1,5,6,9,9,10,10,9,7,11,0,4,8,5,8,8,8,7,9,6,0
648516776537836809,1,10,0,Q3,W27-39,0,0,7,10,10,10,10,10,5,11,4,9,3,2,3,3,3,6,3,1,8,7,10,7,10,3,3,4,3,5,0
72203794398420733,2,10,0,Q1,W01-13,0,0,9,8,7,7,6,7,2,2,4,3,6,9,4,9,4,6,2,7,6,4,8,4,7,5,5,2,2,3,0
27594718488586931,1,5,1,Q2,W14-26,1,5,3,4,4,5,-1,5,9,11,-1,10,5,6,4,6,5,5,8,9,-1,-1,3,10,5,9,9,2,4,-1,0
113545356616317708,0,5,1,Q4,W40-53,0,0,11,9,7,7,6,7,0,0,1,1,1,2,2,3,9,5,6,7,8,6,9,2,7,4,4,4,11,3,0
428562680421060028,2,5,2,Q3,W27-39,0,0,0,0,1,1,1,1,10,3,10,1,7,7,3,4,1,1,1,6,10,1,1,3,1,6,6,6,11,9,0
186038200321919611,2,10,0,Q3,W27-39,0,0,10,11,11,11,11,11,6,10,2,11,6,7,7,9,8,9,9,9,6,5,11,2,11,0,0,5,3,0,0
337883440290924350,1,5,0,Q2,W14-26,1,0,6,8,10,10,10,10,9,11,6,11,0,0,2,2,11,11,11,6,8,10,8,9,10,4,4,8,7,5,0
673218585015711086,1,10,2,Q3,W27-39,0,0,0,1,1,2,2,2,11,4,11,1,10,7,10,7,4,6,11,8,1,1,1,1,2,6,6,7,10,8,0
220828108596254964,0,10,1,Q3,W27-39,0,5,3,3,3,4,-1,4,11,6,-1,11,10,9,11,11,11,11,11,11,-1,-1,2,8,3,11,11,11,11,-1,0
762922073535060053,2,10,2,Q3,W27-39,0,0,2,2,2,2,2,2,10,8,8,10,3,6,9,8,11,8,10,9,6,1,2,6,2,10,10,8,6,9,0
726030903245326256,0,10,2,Q4,W40-53,0,0,0,2,2,2,3,2,11,7,10,7,10,5,10,8,7,10,10,3,0,8,1,2,2,4,4,6,10,5,1
341648504983691585,3,5,1,Q2,W14-26,0,0,8,6,5,5,4,5,1,0,2,2,1,4,2,5,8,5,4,9,8,3,6,5,5,3,3,1,1,1,0
751408095851058136,1,10,2,Q4,W40-53,1,0,0,1,1,1,0,1,6,6,6,1,11,1,0,0,0,0,11,10,1,10,2,10,1,11,11,11,11,10,0
320524936043718938,1,10,0,Q1,W01-13,0,0,11,11,11,11,11,11,5,10,2,10,11,10,11,10,2,7,11,10,2,6,11,6,11,7,7,6,5,1,0
964890911131504857,2,5,0,Q4,W40-53,0,0,5,6,8,9,9,9,9,11,7,11,2,1,5,5,9,10,9,11,8,9,6,5,9,2,2,6,6,7,0
1106430909052449282,0,5,2,Q1,W01-13,0,0,0,0,0,0,1,0,8,2,10,0,6,7,9,11,10,11,6,9,8,9,0,0,0,0,0,5,8,2,0
766063041322867852,2,5,0,Q4,W40-53,0,0,9,8,8,8,8,8,3,5,4,5,8,3,7,3,4,3,3,6,4,10,9,7,9,10,10,7,3,5,0
386347815975265768,1,10,2,Q4,W40-53,0,0,1,1,0,1,2,1,10,3,11,0,3,10,1,5,0,0,8,11,11,11,0,1,1,4,4,9,11,11,0
292185826756032127,3,5,2,Q3,W27-39,0,0,2,2,2,2,2,2,10,7,9,9,6,5,4,6,3,7,9,6,7,8,2,4,2,3,3,5,8,7,1
322320343006044905,2,10,0,Q3,W27-39,1,0,9,10,10,10,9,10,4,9,3,7,1,2,1,2,7,6,8,3,10,9,10,10,9,10,10,0,1,3,0
360463918311024610,1,10,0,Q4,W40-53,0,0,11,11,11,11,11,11,4,3,2,5,6,7,3,4,1,1,3,3,6,7,11,7,11,9,9,7,3,1,0
814665136086858765,1,5,1,Q3,W27-39,0,0,4,4,4,5,5,5,7,2,8,10,0,0,0,0,11,11,2,5,11,11,4,5,5,2,2,5,2,5,0
472248915059409960,1,10,0,Q4,W40-53,0,0,10,8,8,8,7,8,3,3,4,5,10,8,10,8,7,7,10,11,2,3,9,6,8,8,8,2,3,3,0
